Leg,Site,H,Cor,T,Sc,Top(cm),Depth (mbsf),L*,a*,b*
145,887,A,1,H,1,25.52,0.255,29.649,4.424328555,14.62885501
145,887,A,1,H,1,25.57,0.256,29.721,4.391100931,14.78341082
145,887,A,1,H,1,25.63,0.256,29.996,4.3594309,14.88048091
145,887,A,1,H,1,25.69,0.257,30.329,4.33976427,14.94855438
145,887,A,1,H,1,25.75,0.257,30.499,4.330101042,15.00963124
145,887,A,1,H,1,25.81,0.258,30.539,4.336441214,15.03471148
145,887,A,1,H,1,25.87,0.259,30.516,4.326784789,15.03479511
145,887,A,1,H,1,25.92,0.259,30.648,4.332573699,14.97036739
145,887,A,1,H,1,26.04,0.26,30.496,4.354276721,14.87355045
145,887,A,1,H,1,25.98,0.26,30.612,4.351923509,14.86645723
145,887,A,1,H,1,26.1,0.261,30.394,4.355633334,14.88464706
145,887,A,1,H,1,26.22,0.262,30.307,4.350356764,14.89085044
145,887,A,1,H,1,26.16,0.262,30.341,4.349993348,14.88774706
145,887,A,1,H,1,26.33,0.263,30.203,4.36153186,14.91054877
145,887,A,1,H,1,26.27,0.263,30.252,4.356162208,14.90043918
145,887,A,1,H,1,26.45,0.264,30.135,4.379281367,14.92877811
145,887,A,1,H,1,26.39,0.264,30.156,4.370904913,14.91966174
145,887,A,1,H,1,26.51,0.265,30.098,4.388661223,14.94489785
145,887,A,1,H,1,26.63,0.266,29.997,4.416431138,14.98014751
145,887,A,1,H,1,26.57,0.266,30.025,4.40404448,14.96402099
145,887,A,1,H,1,26.68,0.267,30.117,4.418255952,14.98075553
145,887,A,1,H,1,26.74,0.267,30.163,4.424648846,14.99588826
145,887,A,1,H,1,26.8,0.268,30.139,4.436045142,15.02102437
145,887,A,1,H,1,26.92,0.269,29.977,4.459847937,15.07330675
145,887,A,1,H,1,26.86,0.269,30.016,4.448444839,15.04816387
145,887,A,1,H,1,27.03,0.27,30.031,4.463095785,15.09907751
145,887,A,1,H,1,26.98,0.27,30.04,4.460254437,15.08145303
145,887,A,1,H,1,27.09,0.271,29.977,4.468508521,15.11622999
145,887,A,1,H,1,27.15,0.272,29.899,4.465924658,15.12438585
145,887,A,1,H,1,27.21,0.272,29.906,4.458344196,15.1215451
145,887,A,1,H,1,27.27,0.273,29.888,4.447767136,15.11870774
145,887,A,1,H,1,27.33,0.273,29.896,4.437193477,15.11287377
145,887,A,1,H,1,27.44,0.274,29.889,4.420483937,15.11268694
145,887,A,1,H,1,27.38,0.274,29.91,4.42705136,15.10851471
145,887,A,1,H,1,27.5,0.275,29.986,4.403919915,15.10186256
145,887,A,1,H,1,27.56,0.276,29.993,4.393359295,15.09204156
145,887,A,1,H,1,27.62,0.276,30.016,4.391802076,15.08822395
145,887,A,1,H,1,27.68,0.277,30.14,4.385248259,15.07640973
145,887,A,1,H,1,27.73,0.277,30.349,4.370122676,15.05406712
145,887,A,1,H,1,27.79,0.278,30.514,4.359575094,15.03425911
145,887,A,1,H,1,27.85,0.279,30.724,4.337030914,15.01445448
145,887,A,1,H,1,27.91,0.279,30.96,4.317490135,14.99465323
145,887,A,1,H,1,27.97,0.28,31.165,4.297952758,14.97385538
145,887,A,1,H,1,28.03,0.28,31.39,4.282418782,14.9420609
145,887,A,1,H,1,28.08,0.281,31.574,4.276309733,14.91573476
145,887,A,1,H,1,28.14,0.281,31.583,4.285781993,14.9179465
145,887,A,1,H,1,28.2,0.282,31.622,4.289257654,14.90716162
145,887,A,1,H,1,28.26,0.283,31.664,4.288736717,14.89338013
145,887,A,1,H,1,28.32,0.283,31.802,4.295219181,14.87160202
145,887,A,1,H,1,28.44,0.284,31.81,4.317194313,14.84805597
145,887,A,1,H,1,28.38,0.284,31.832,4.305705046,14.8558273
145,887,A,1,H,1,28.49,0.285,31.806,4.328104633,14.84374911
145,887,A,1,H,1,28.55,0.286,31.865,4.327600136,14.83598398
145,887,A,1,H,1,28.61,0.286,31.921,4.33209904,14.83122224
145,887,A,1,H,1,28.73,0.287,31.796,4.349107052,14.85170892
145,887,A,1,H,1,28.67,0.287,31.839,4.342601345,14.84346389
145,887,A,1,H,1,28.84,0.288,31.587,4.341543015,14.78866694
145,887,A,1,H,1,28.79,0.288,31.71,4.34561616,14.80895734
145,887,A,1,H,1,28.9,0.289,31.493,4.334058359,14.78492157
145,887,A,1,H,1,29.02,0.29,31.363,4.318099251,14.83244098
145,887,A,1,H,1,28.96,0.29,31.372,4.329577104,14.80017958
145,887,A,1,H,1,29.08,0.291,31.385,4.304624799,14.87770576
145,887,A,1,H,1,29.14,0.291,31.414,4.288153748,14.93497393
145,887,A,1,H,1,29.19,0.292,31.358,4.274097138,15.01069999
145,887,A,1,H,1,29.25,0.293,31.416,4.258632323,15.14297437
145,887,A,1,H,1,29.31,0.293,31.448,4.25217091,15.26125214
145,887,A,1,H,1,29.43,0.294,31.302,4.259258287,15.44481782
145,887,A,1,H,1,29.37,0.294,31.393,4.249712898,15.36053329
145,887,A,1,H,1,29.49,0.295,31.283,4.266807078,15.51910574
145,887,A,1,H,1,29.54,0.295,31.341,4.260767002,15.56984826
145,887,A,1,H,1,29.6,0.296,31.455,4.249322029,15.58314239
145,887,A,1,H,1,29.66,0.297,31.543,4.244880457,15.58143991
145,887,A,1,H,1,29.72,0.297,31.627,4.236442286,15.57374081
145,887,A,1,H,1,29.78,0.298,31.644,4.230007517,15.5660451
145,887,A,1,H,1,29.84,0.298,31.72,4.224576149,15.47735277
145,887,A,1,H,1,29.89,0.299,31.845,4.222552608,15.40511176
145,887,A,1,H,1,29.95,0.3,31.93,4.218127476,15.33342564
145,887,A,1,H,1,30.01,0.3,31.932,4.220705745,15.26274291
145,887,A,1,H,1,30.13,0.301,31.836,4.209872488,15.2063876
145,887,A,1,H,1,30.07,0.301,31.863,4.217287416,15.25406356
145,887,A,1,H,1,30.19,0.302,31.842,4.198460962,15.08671503
145,887,A,1,H,1,30.25,0.302,31.899,4.201052837,15.04304584
145,887,A,1,H,1,30.3,0.303,31.935,4.181048664,15.0448241
145,887,A,1,H,1,30.42,0.304,32.012,4.208248287,15.07550153
145,887,A,1,H,1,30.36,0.304,32.043,4.190646775,15.05016112
145,887,A,1,H,1,30.48,0.305,31.968,4.240853201,15.09384532
145,887,A,1,H,1,30.54,0.305,31.994,4.258461516,15.1181925
145,887,A,1,H,1,30.6,0.306,31.944,4.291073232,15.16054306
145,887,A,1,H,1,30.71,0.307,31.857,4.362703546,15.16069456
145,887,A,1,H,1,30.65,0.307,31.901,4.334085594,15.19833778
145,887,A,1,H,1,30.83,0.308,31.738,4.409949655,15.08841826
145,887,A,1,H,1,30.77,0.308,31.796,4.3893249,15.11505471
145,887,A,1,H,1,30.89,0.309,31.783,4.420577811,15.06878519
145,887,A,1,H,1,30.95,0.309,31.856,4.414209369,15.0471555
145,887,A,1,H,1,31,0.31,31.921,4.408238265,15.03096669
145,887,A,1,H,1,31.06,0.311,32.024,4.393876059,15.03334321
145,887,A,1,H,1,31.12,0.311,32.163,4.361517254,15.02572312
145,887,A,1,H,1,31.18,0.312,32.213,4.35016185,15.02210642
145,887,A,1,H,1,31.24,0.312,32.237,4.336809848,15.0084931
145,887,A,1,H,1,31.3,0.313,32.234,4.316461247,15.07888317
145,887,A,1,H,1,31.35,0.314,32.192,4.296506677,15.16971081
145,887,A,1,H,1,31.41,0.314,32.211,4.272164312,15.27910709
145,887,A,1,H,1,31.53,0.315,32.211,4.235489786,15.4779098
145,887,A,1,H,1,31.47,0.315,32.236,4.248825349,15.40750675
145,887,A,1,H,1,31.65,0.316,32.188,4.211828866,15.73072605
145,887,A,1,H,1,31.59,0.316,32.253,4.221157626,15.58331623
145,887,A,1,H,1,31.7,0.317,32.122,4.195890831,15.85657015
145,887,A,1,H,1,31.82,0.318,32.044,4.223249185,15.9454056
145,887,A,1,H,1,31.76,0.318,32.104,4.215568308,15.91998618
145,887,A,1,H,1,31.94,0.319,32.006,4.239621145,15.87725458
145,887,A,1,H,1,31.88,0.319,32.022,4.233933464,15.9228284
145,887,A,1,H,1,32,0.32,31.936,4.258312227,15.79968415
145,887,A,1,H,1,32.06,0.321,31.909,4.27300671,15.69311711
145,887,A,1,H,1,32.11,0.321,31.985,4.272088044,15.5839805
145,887,A,1,H,1,32.17,0.322,32.021,4.274788763,15.47541966
145,887,A,1,H,1,32.23,0.322,32.059,4.271492884,15.38586222
145,887,A,1,H,1,32.29,0.323,32.149,4.260200406,15.29030815
145,887,A,1,H,1,32.35,0.323,32.246,4.244911329,15.20075748
145,887,A,1,H,1,32.41,0.324,32.23,4.229625653,15.12521019
145,887,A,1,H,1,32.52,0.325,32.224,4.184444083,14.90854895
145,887,A,1,H,1,32.46,0.325,32.249,4.205723522,15.03909003
145,887,A,1,H,1,32.64,0.326,32.206,4.162895408,14.76547695
145,887,A,1,H,1,32.58,0.326,32.216,4.174168044,14.82201126
145,887,A,1,H,1,32.7,0.327,32.125,4.148626172,14.74394602
145,887,A,1,H,1,32.81,0.328,32.077,4.139474741,14.76631479
145,887,A,1,H,1,32.76,0.328,32.079,4.142360338,14.74041848
145,887,A,1,H,1,32.93,0.329,31.833,4.152958946,14.89327551
145,887,A,1,H,1,32.87,0.329,32.004,4.143215143,14.81479346
145,887,A,1,H,1,33.05,0.33,31.84,4.141456757,15.11124979
145,887,A,1,H,1,32.99,0.33,31.848,4.152706151,15.03076096
145,887,A,1,H,1,33.11,0.331,31.939,4.132210764,15.162742
145,887,A,1,H,1,33.16,0.332,32,4.130341702,15.19365476
145,887,A,1,H,1,33.22,0.332,32.037,4.118101945,15.20515319
145,887,A,1,H,1,33.34,0.333,31.987,4.107632636,15.20716019
145,887,A,1,H,1,33.28,0.333,32.066,4.11086559,15.20265499
145,887,A,1,H,1,33.4,0.334,31.924,4.107403083,15.19166877
145,887,A,1,H,1,33.51,0.335,31.718,4.086324404,15.13610996
145,887,A,1,H,1,33.46,0.335,31.855,4.092176932,15.16618073
145,887,A,1,H,1,33.63,0.336,31.346,4.119887975,15.05014969
145,887,A,1,H,1,33.57,0.336,31.514,4.099104489,15.09562813
145,887,A,1,H,1,33.75,0.337,30.96,4.180465151,14.93020297
145,887,A,1,H,1,33.69,0.337,31.179,4.144674862,14.98867464
145,887,A,1,H,1,33.81,0.338,30.771,4.223258841,14.85173469
145,887,A,1,H,1,33.92,0.339,30.644,4.365222773,14.6302183
145,887,A,1,H,1,33.87,0.339,30.694,4.270055932,14.74326979
145,887,A,1,H,1,34.04,0.34,30.399,4.520832829,14.53930431
145,887,A,1,H,1,33.98,0.34,30.573,4.445026101,14.57275961
145,887,A,1,H,1,34.1,0.341,30.296,4.57764296,14.5028524
145,887,A,1,H,1,34.22,0.342,30.18,4.658273424,14.45995872
145,887,A,1,H,1,34.16,0.342,30.227,4.622456491,14.46640387
145,887,A,1,H,1,34.27,0.343,30.174,4.6784568,14.45492369
145,887,A,1,H,1,34.33,0.343,30.244,4.679279968,14.46048475
145,887,A,1,H,1,34.39,0.344,30.403,4.664106538,14.4940492
145,887,A,1,H,1,34.45,0.344,30.49,4.63193651,14.48661704
145,887,A,1,H,1,34.51,0.345,30.556,4.599769883,14.47118826
145,887,A,1,H,1,34.57,0.346,30.657,4.552606657,14.45276287
145,887,A,1,H,1,34.62,0.346,30.729,4.485806567,14.4397443
145,887,A,1,H,1,34.74,0.347,30.682,4.349495989,14.43690931
145,887,A,1,H,1,34.68,0.347,30.707,4.423649577,14.43632511
145,887,A,1,H,1,34.8,0.348,30.703,4.273345801,14.4224969
145,887,A,1,H,1,34.92,0.349,30.663,4.137055631,14.40868224
145,887,A,1,H,1,34.86,0.349,30.673,4.194199016,14.40908788
145,887,A,1,H,1,34.97,0.35,30.696,4.089272076,14.40568012
145,887,A,1,H,1,35.03,0.35,30.749,4.040134927,14.44328069
145,887,A,1,H,1,35.09,0.351,30.81,3.97000118,14.48088465
145,887,A,1,H,1,35.15,0.351,30.967,3.924870834,14.49249199
145,887,A,1,H,1,35.21,0.352,31.153,3.91874389,14.46310271
145,887,A,1,H,1,35.27,0.353,31.343,3.933620347,14.38471682
145,887,A,1,H,1,35.33,0.353,31.501,4.054500205,14.31833432
145,887,A,1,H,1,35.38,0.354,31.64,4.124736019,14.25135149
145,887,A,1,H,1,35.44,0.354,31.895,4.182622113,14.1649752
145,887,A,1,H,1,35.5,0.355,31.7,4.226511609,14.10760229
145,887,A,1,H,1,35.62,0.356,30.899,4.287300804,14.05586663
145,887,A,1,H,1,35.56,0.356,31.333,4.250404506,14.08523277
145,887,A,1,H,1,35.73,0.357,29.801,4.256452852,13.89853751
145,887,A,1,H,1,35.68,0.357,30.391,4.283200504,13.97250388
145,887,A,1,H,1,35.79,0.358,29.111,4.180358787,13.77218097
145,887,A,1,H,1,35.91,0.359,27.639,3.891180863,12.86747804
145,887,A,1,H,1,35.85,0.359,28.399,4.067268124,13.43482781
145,887,A,1,H,1,36.03,0.36,26.15,3.316016544,11.47078866
145,887,A,1,H,1,35.97,0.36,26.92,3.642097002,12.24213166
145,887,A,1,H,1,36.14,0.361,24.639,2.469211203,9.839501961
145,887,A,1,H,1,36.08,0.361,25.476,2.912285426,10.63083875
145,887,A,1,H,1,36.2,0.362,24.035,2.076140381,9.126168557
145,887,A,1,H,1,36.32,0.363,23.103,1.414008942,7.924511907
145,887,A,1,H,1,36.26,0.363,23.411,1.707072961,8.454838539
145,887,A,1,H,1,36.43,0.364,22.625,1.054233742,7.33025521
145,887,A,1,H,1,36.38,0.364,22.727,1.210948325,7.553188661
145,887,A,1,H,1,36.49,0.365,22.714,0.97017936,7.211938172
145,887,A,1,H,1,36.55,0.366,22.849,0.98712838,7.18262452
145,887,A,1,H,1,36.61,0.366,23.018,1.091080801,7.260314254
145,887,A,1,H,1,36.67,0.367,23.383,1.278036623,7.458007375
145,887,A,1,H,1,36.73,0.367,23.853,1.657995847,7.830703881
145,887,A,1,H,1,36.78,0.368,24.287,1.985297799,8.26578689
145,887,A,1,H,1,36.84,0.368,24.57,2.316263259,8.803489604
145,887,A,1,H,1,36.9,0.369,24.499,2.67123212,9.439195704
145,887,A,1,H,1,36.96,0.37,24.686,3.028204382,10.09790519
145,887,A,1,H,1,37.02,0.37,24.715,3.394180046,10.74061806
145,887,A,1,H,1,37.08,0.371,24.819,3.719159111,11.34033432
145,887,A,1,H,1,37.14,0.371,24.939,4.004141578,11.89705397
145,887,A,1,H,1,37.19,0.372,25.171,4.172462898,12.28515626
145,887,A,1,H,1,37.25,0.373,25.448,4.294451601,12.45888211
145,887,A,1,H,1,37.31,0.373,25.716,4.328443705,12.52161135
145,887,A,1,H,1,37.37,0.374,26.022,4.30543921,12.56534397
145,887,A,1,H,1,37.43,0.374,26.276,4.241438117,12.52307998
145,887,A,1,H,1,37.49,0.375,26.474,4.169440425,12.51281938
145,887,A,1,H,1,37.54,0.375,26.518,4.135778279,12.55393813
145,887,A,1,H,1,37.6,0.376,26.874,4.159786823,12.58068373
145,887,A,1,H,1,37.66,0.377,26.977,4.196798769,12.56543272
145,887,A,1,H,1,37.72,0.377,27.299,4.266814115,12.6271851
145,887,A,1,H,1,37.78,0.378,27.429,4.337832863,12.71294086
145,887,A,1,H,1,37.84,0.378,27.753,4.375855013,12.77970001
145,887,A,1,H,1,37.89,0.379,27.85,4.436209402,12.84683522
145,887,A,1,H,1,37.95,0.38,27.885,4.496237787,12.90160057
145,887,A,1,H,1,38.01,0.38,28.016,4.574269574,12.91236932
145,887,A,1,H,1,38.07,0.381,28.166,4.670304762,12.94414145
145,887,A,1,H,1,38.13,0.381,28.252,4.785343351,12.99691696
145,887,A,1,H,1,38.24,0.382,28.229,4.804756266,12.97684753
145,887,A,1,H,1,38.19,0.382,28.247,4.796385342,12.98569586
145,887,A,1,H,1,38.3,0.383,28.183,4.823804492,12.94763264
145,887,A,1,H,1,38.42,0.384,27.922,4.85991115,12.91921301
145,887,A,1,H,1,38.36,0.384,28.029,4.84585612,12.93042113
145,887,A,1,H,1,38.54,0.385,27.997,4.838031413,12.91180693
145,887,A,1,H,1,38.48,0.385,28.02,4.856969581,12.90500828
145,887,A,1,H,1,38.59,0.386,27.988,4.806418871,12.92497506
145,887,A,1,H,1,38.71,0.387,27.936,4.823558408,12.87258817
145,887,A,1,H,1,38.65,0.387,28.041,4.808486939,12.90177992
145,887,A,1,H,1,38.83,0.388,27.65,4.890711551,12.83721482
145,887,A,1,H,1,38.77,0.388,27.784,4.854633279,12.8473998
145,887,A,1,H,1,38.95,0.389,27.369,4.9628783,12.75285501
145,887,A,1,H,1,38.89,0.389,27.532,4.926793225,12.79803322
145,887,A,1,H,1,39,0.39,27.21,5.000285127,12.70304243
145,887,A,1,H,1,39.06,0.391,26.971,5.047376438,12.63987042
145,887,A,1,H,1,39.12,0.391,26.997,5.07747115,12.58470181
145,887,A,1,H,1,39.24,0.392,26.672,5.116670778,12.51537474
145,887,A,1,H,1,39.18,0.392,26.918,5.103569263,12.54453658
145,887,A,1,H,1,39.3,0.393,26.451,5.129775694,12.48721628
145,887,A,1,H,1,39.41,0.394,26.209,5.118310208,12.4702679
145,887,A,1,H,1,39.35,0.394,26.327,5.127199056,12.47942015
145,887,A,1,H,1,39.47,0.395,26.173,5.092424762,12.50211904
145,887,A,1,H,1,39.53,0.395,26.178,5.056542717,12.52797356
145,887,A,1,H,1,39.59,0.396,26.218,5.021664073,12.51183147
145,887,A,1,H,1,39.65,0.396,26.308,4.993788831,12.50269276
145,887,A,1,H,1,39.7,0.397,26.433,4.968228727,12.50091309
145,887,A,1,H,1,39.76,0.398,26.614,4.948359721,12.4947806
145,887,A,1,H,1,39.82,0.398,26.908,4.924494115,12.48465148
145,887,A,1,H,1,39.94,0.399,27.02,4.909773109,12.49240342
145,887,A,1,H,1,39.88,0.399,27.046,4.904631912,12.48552576
145,887,A,1,H,1,40,0.4,27.043,4.906917708,12.53328447
145,887,A,1,H,1,40.11,0.401,26.945,4.911524974,12.57640851
145,887,A,1,H,1,40.05,0.401,27.036,4.903374139,12.55252126
145,887,A,1,H,1,40.17,0.402,26.981,4.90867921,12.57729915
145,887,A,1,H,1,40.23,0.402,27.079,4.911836848,12.57119318
145,887,A,1,H,1,40.35,0.403,27.044,4.921162327,12.53299139
145,887,A,1,H,1,40.29,0.403,27.071,4.915997887,12.55709059
145,887,A,1,H,1,40.4,0.404,26.993,4.936635292,12.50924464
145,887,A,1,H,1,40.46,0.405,27.019,4.942805969,12.46415165
145,887,A,1,H,1,40.52,0.405,27.089,4.943980046,12.42406204
145,887,A,1,H,1,40.64,0.406,26.753,4.941338406,12.37789298
145,887,A,1,H,1,40.58,0.406,26.949,4.941157525,12.40297582
145,887,A,1,H,1,40.7,0.407,26.639,4.946522687,12.34581353
145,887,A,1,H,1,40.76,0.408,26.562,4.950710371,12.32673747
145,887,A,1,H,1,40.81,0.408,26.568,4.949202705,12.30401
145,887,A,1,H,1,40.93,0.409,26.495,4.999593944,12.36687368
145,887,A,1,H,1,40.87,0.409,26.617,4.940396624,12.27194015
145,887,A,1,H,1,40.99,0.41,26.532,5.035794666,12.40581059
145,887,A,1,H,1,41.05,0.41,26.639,5.053998789,12.3727509
145,887,A,1,H,1,41.11,0.411,26.68,5.046206314,12.31569459
145,887,A,1,H,1,41.22,0.412,26.643,4.976928943,12.14093348
145,887,A,1,H,1,41.16,0.412,26.696,5.018715182,12.22498358
145,887,A,1,H,1,41.34,0.413,26.2,4.860366668,12.01084343
145,887,A,1,H,1,41.28,0.413,26.447,4.923146105,12.09288676
145,887,A,1,H,1,41.4,0.414,25.963,4.776590632,11.94080348
145,887,A,1,H,1,41.51,0.415,25.683,4.584343401,11.68207237
145,887,A,1,H,1,41.46,0.415,25.769,4.684817998,11.82076692
145,887,A,1,H,1,41.63,0.416,25.259,4.379814006,11.43501506
145,887,A,1,H,1,41.57,0.416,25.527,4.476577003,11.55004202
145,887,A,1,H,1,41.75,0.417,24.889,4.170298217,11.20997128
145,887,A,1,H,1,41.69,0.417,25.019,4.279054411,11.31599148
145,887,A,1,H,1,41.81,0.418,24.681,4.073545424,11.13495448
145,887,A,1,H,1,41.92,0.419,24.237,3.911340805,11.08326579
145,887,A,1,H,1,41.86,0.419,24.511,3.981087361,11.10327639
145,887,A,1,H,1,42.04,0.42,23.776,3.808857895,10.99425475
145,887,A,1,H,1,41.98,0.42,23.985,3.852597649,11.02325858
145,887,A,1,H,1,42.1,0.421,23.55,3.783121542,10.99725431
145,887,A,1,H,1,42.21,0.422,23.33,3.776947063,11.06759563
145,887,A,1,H,1,42.16,0.422,23.431,3.768388591,11.02025725
145,887,A,1,H,1,42.33,0.423,22.952,3.887497033,11.29461732
145,887,A,1,H,1,42.27,0.423,23.13,3.818220348,11.16060478
145,887,A,1,H,1,42.45,0.424,22.907,3.876060609,11.26065255
145,887,A,1,H,1,42.39,0.424,22.983,3.882777121,11.28663324
145,887,A,1,H,1,42.51,0.425,22.759,3.867347499,11.26967525
145,887,A,1,H,1,42.62,0.426,22.532,3.855215632,11.31505899
145,887,A,1,H,1,42.57,0.426,22.637,3.862637791,11.28370133
145,887,A,1,H,1,42.74,0.427,22.365,3.820812088,11.41012695
145,887,A,1,H,1,42.68,0.427,22.429,3.838512159,11.39909128
145,887,A,1,H,1,42.8,0.428,22.397,3.882115418,11.42316602
145,887,A,1,H,1,42.86,0.429,22.443,3.915422149,11.39820846
145,887,A,1,H,1,42.92,0.429,22.449,3.920732282,11.3512543
145,887,A,1,H,1,43.03,0.43,22.375,3.856643026,11.26968046
145,887,A,1,H,1,42.97,0.43,22.417,3.898326658,11.31362841
145,887,A,1,H,1,43.09,0.431,22.411,3.786962796,11.21773589
145,887,A,1,H,1,43.15,0.431,22.425,3.696285968,11.1567947
145,887,A,1,H,1,43.21,0.432,22.389,3.60061254,11.0978569
145,887,A,1,H,1,43.27,0.433,22.43,3.423942515,11.00392249
145,887,A,1,H,1,43.32,0.433,22.455,3.270553425,10.80631306
145,887,A,1,H,1,43.38,0.434,22.547,3.130889635,10.61338486
145,887,A,1,H,1,43.44,0.434,22.614,3.013229246,10.49746004
145,887,A,1,H,1,43.5,0.435,22.599,2.921572259,10.4515386
145,887,A,1,H,1,43.56,0.436,22.623,2.848918673,10.40262056
145,887,A,1,H,1,43.62,0.436,22.666,2.807268489,10.3247059
145,887,A,1,H,1,43.67,0.437,22.651,2.783895933,10.33211293
145,887,A,1,H,1,43.73,0.437,22.687,2.778251985,10.27920448
145,887,A,1,H,1,43.79,0.438,22.685,2.795611437,10.25129941
145,887,A,1,H,1,43.85,0.438,22.703,2.838974291,10.29639773
145,887,A,1,H,1,43.91,0.439,22.73,2.903340547,10.36249943
145,887,A,1,H,1,43.97,0.44,22.782,2.990710204,10.44660452
145,887,A,1,H,1,44.02,0.44,22.887,3.091354183,10.54502802
145,887,A,1,H,1,44.08,0.441,22.984,3.215730076,10.63013932
145,887,A,1,H,1,44.14,0.441,23.067,3.37510937,10.681254
145,887,A,1,H,1,44.2,0.442,23.253,3.553492065,10.72337207
145,887,A,1,H,1,44.26,0.443,23.408,3.652878162,10.73849353
145,887,A,1,H,1,44.32,0.443,23.544,3.733267661,10.71361837
145,887,A,1,H,1,44.38,0.444,23.64,3.79266056,10.7077466
145,887,A,1,H,1,44.43,0.444,23.729,3.829323908,10.64818938
145,887,A,1,H,1,44.49,0.445,23.841,3.846723044,10.58832381
145,887,A,1,H,1,44.55,0.446,23.933,3.840125581,10.52746164
145,887,A,1,H,1,44.61,0.446,24.075,3.805531519,10.46460284
145,887,A,1,H,1,44.67,0.447,24.17,3.744940859,10.39474744
145,887,A,1,H,1,44.73,0.447,24.233,3.7513536,10.36989542
145,887,A,1,H,1,44.84,0.448,24.272,3.750452459,10.50650885
145,887,A,1,H,1,44.78,0.448,24.282,3.749033482,10.42735466
145,887,A,1,H,1,44.9,0.449,24.241,3.748874837,10.57766642
145,887,A,1,H,1,44.96,0.45,24.242,3.750300617,10.55582738
145,887,A,1,H,1,45.02,0.45,24.25,3.747729798,10.50499173
145,887,A,1,H,1,45.13,0.451,24.181,3.737858797,10.48863516
145,887,A,1,H,1,45.08,0.451,24.235,3.74016238,10.52215946
145,887,A,1,H,1,45.19,0.452,24.051,3.738297616,10.5378091
145,887,A,1,H,1,45.31,0.453,23.941,3.713185456,10.73416714
145,887,A,1,H,1,45.25,0.453,23.998,3.729739835,10.66198642
145,887,A,1,H,1,45.37,0.454,23.893,3.694634479,10.78335123
145,887,A,1,H,1,45.43,0.454,23.918,3.672086903,10.80053872
145,887,A,1,H,1,45.54,0.455,23.92,3.652258514,10.79222457
145,887,A,1,H,1,45.48,0.455,23.947,3.658799854,10.78303088
145,887,A,1,H,1,45.6,0.456,24.047,3.633720575,10.75542165
145,887,A,1,H,1,45.66,0.457,24.147,3.622186037,10.69562211
145,887,A,1,H,1,45.72,0.457,24.3,3.602654901,10.61082596
145,887,A,1,H,1,45.78,0.458,24.438,3.587127166,10.5410332
145,887,A,1,H,1,45.83,0.458,24.519,3.580856652,10.44654182
145,887,A,1,H,1,45.89,0.459,24.609,3.581335153,10.40275526
145,887,A,1,H,1,45.95,0.46,24.706,3.583817055,10.35697209
145,887,A,1,H,1,46.01,0.46,24.777,3.591302359,10.31119231
145,887,A,1,H,1,46.07,0.461,24.964,3.595791064,10.22841591
145,887,A,1,H,1,46.13,0.461,25.117,3.596283171,10.1886429
145,887,A,1,H,1,46.19,0.462,25.214,3.598778679,10.13087327
145,887,A,1,H,1,46.24,0.462,25.29,3.604527534,10.08040117
145,887,A,1,H,1,46.3,0.463,25.359,3.613029277,10.01463776
145,887,A,1,H,1,46.36,0.464,25.425,3.623534423,9.961877724
145,887,A,1,H,1,46.42,0.464,25.447,3.631042969,9.953121079
145,887,A,1,H,1,46.54,0.465,25.284,3.660070266,10.13961795
145,887,A,1,H,1,46.48,0.465,25.38,3.647554917,10.00836782
145,887,A,1,H,1,46.59,0.466,25.166,3.671835656,10.27416231
145,887,A,1,H,1,46.71,0.467,25.155,3.677882227,10.44967836
145,887,A,1,H,1,46.65,0.467,25.156,3.673357241,10.41141864
145,887,A,1,H,1,46.77,0.468,25.151,3.681410615,10.49294147
145,887,A,1,H,1,46.83,0.468,25.153,3.686942405,10.54420796
145,887,A,1,H,1,46.94,0.469,25.09,3.690259519,10.72203866
145,887,A,1,H,1,46.89,0.469,25.115,3.692477595,10.61047784
145,887,A,1,H,1,47,0.47,25.107,3.690800946,10.76331474
145,887,A,1,H,1,47.06,0.471,25.088,3.692345774,10.80059422
145,887,A,1,H,1,47.12,0.471,25.096,3.691894003,10.83787708
145,887,A,1,H,1,47.24,0.472,24.813,3.704000666,10.91645295
145,887,A,1,H,1,47.18,0.472,24.968,3.697445634,10.87916332
145,887,A,1,H,1,47.29,0.473,24.765,3.708799124,10.93703023
145,887,A,1,H,1,47.41,0.474,24.692,3.703925061,10.98062529
145,887,A,1,H,1,47.35,0.474,24.726,3.708360392,10.93732607
